,Unnamed: 0,id,song_title,artist,mp3,genre,votes,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
26,22,19MkwMrRjO7773zpuGss1o,Shake the Frost (Live),Tyler Childers,https://p.scdn.co/mp3-preview/049e48285409622cc39d16a337fe066158edef7f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,175120,4
27,25,19MkwMrRjO7773zpuGss1o,Shake the Frost (Live),Tyler Childers,https://p.scdn.co/mp3-preview/049e48285409622cc39d16a337fe066158edef7f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,175120,4
28,25,19MkwMrRjO7773zpuGss1o,Shake the Frost (Live),Tyler Childers,https://p.scdn.co/mp3-preview/049e48285409622cc39d16a337fe066158edef7f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,175120,4
29,23,7puxIVNdj5nsBJk43zM3bH,Carrying Your Love With Me,George Strait,https://p.scdn.co/mp3-preview/ab3ccee596e01cdfe158a9f652dc8616b6ac7a26?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.629,0.479,10,-10.608,1,0.0271,0.22,0.0,0.0587,0.345,138.231,232427,4
30,24,3hV8Gvijx6cVv339o3uCSK,Summertime Blues,Alan Jackson,https://p.scdn.co/mp3-preview/24d8ce366c35a68ff31b87516b40867f17b55c57?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.395,0.862,7,-6.837,1,0.0426,0.374,3.29e-05,0.209,0.964,80.716,192093,4
31,25,1GwfKxtZb6JAr9lXa7b383,Shot Glass,Randall King,https://p.scdn.co/mp3-preview/086b53e83b0cacbab9ea5d4050e0a1189008ded8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.532,0.641,2,-7.69,1,0.0348,0.126,0.00365,0.111,0.354,83.013,199706,4
32,26,2op0kDNARK2VHWHntEeH4g,Just To See You Smile,Tim McGraw,https://p.scdn.co/mp3-preview/03a7385935c8498b6b55e3e3293fc52a834ac8cd?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.492,0.823,6,-8.526,1,0.0297,0.127,0.0,0.0523,0.702,94.342,215173,4
33,27,7lJbTVbDEMa3w7NFamrwdq,Fishin' in the Dark,Nitty Gritty Dirt Band,https://p.scdn.co/mp3-preview/a6a20b6ad8632a85b92cc8e8eaf83ece680bc94f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.771,0.283,2,-16.326,1,0.0444,0.198,0.0,0.0888,0.906,77.756,202787,4
34,28,7Fq9RwQxSn3kW85PrDUf0M,Boot Scootin' Boogie,Brooks & Dunn,https://p.scdn.co/mp3-preview/f142add509e946fc8e3581b546ca998fd7ba9570?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.656,0.817,11,-4.296,0,0.0435,0.22,0.0,0.304,0.862,130.448,198227,4
35,29,3jSc6a7N6L9RhAhxjh9VQP,I Swear (To God),Tyler Childers,https://p.scdn.co/mp3-preview/1569431caaa9733e8d9a7fbb33e5f4bd3bc30d1d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.59,0.572,4,-4.684,1,0.0266,0.843,0.229,0.33,0.924,89.721,200493,4
36,30,1zLWKvegCtyjWaVWQFFX5W,Fraulein (feat. Tyler Childers),Colter Wall,https://p.scdn.co/mp3-preview/483e906fe476713399fceb588ae2c06a78d3fe90?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.486,0.112,7,-14.27,1,0.033,0.94,9.36e-05,0.123,0.545,140.125,143001,4
37,30,1zLWKvegCtyjWaVWQFFX5W,Fraulein (feat. Tyler Childers),Colter Wall,https://p.scdn.co/mp3-preview/483e906fe476713399fceb588ae2c06a78d3fe90?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.486,0.112,7,-14.27,1,0.033,0.94,9.36e-05,0.123,0.545,140.125,143001,4
38,8,1zLWKvegCtyjWaVWQFFX5W,Fraulein (feat. Tyler Childers),Colter Wall,https://p.scdn.co/mp3-preview/483e906fe476713399fceb588ae2c06a78d3fe90?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.486,0.112,7,-14.27,1,0.033,0.94,9.36e-05,0.123,0.545,140.125,143001,4
39,8,1zLWKvegCtyjWaVWQFFX5W,Fraulein (feat. Tyler Childers),Colter Wall,https://p.scdn.co/mp3-preview/483e906fe476713399fceb588ae2c06a78d3fe90?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.486,0.112,7,-14.27,1,0.033,0.94,9.36e-05,0.123,0.545,140.125,143001,4
40,31,1KhrAWvLIjRlQIJtSTgvsi,Would You Go With Me,Josh Turner,https://p.scdn.co/mp3-preview/c3afdf2d3afd8f23aa3972f545c4f8f2ee78b798?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.605,0.864,6,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918,228187,4
41,32,7nVQ8mo77KaUvhUQzh4vMy,Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings,https://p.scdn.co/mp3-preview/aeea1d47749b95f01ee99f926383712e5ecc72b5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.363,0.361,9,-14.398,1,0.0499,0.623,0.00119,0.154,0.612,187.711,152867,3
42,33,1A0I5aiVZRwecRlbQcweBh,Gone Country,Alan Jackson,https://p.scdn.co/mp3-preview/f7af22070ee0a0481941c7f9ebe235df9505ffbe?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.681,0.719,7,-5.918,1,0.0248,0.131,1.65e-06,0.113,0.637,125.729,259893,4
43,34,5M02K0TQ0zLiF69bTPGX7w,Hardwood Floors,Charles Wesley Godwin,https://p.scdn.co/mp3-preview/b36816983e02f528eddb5c7cf3cc92ea54adb0a8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.352,0.63,2,-7.803,1,0.0417,0.087,3.71e-05,0.0979,0.388,134.796,240947,4
44,35,7hlA8gMMz6jSp91Twsnuv3,The Devil Wears a Suit and Tie,Colter Wall,https://p.scdn.co/mp3-preview/c5379e2845522f5a22f89aacedd8c35659b66f81?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799,236027,4
45,36,225W9qCk2o51QyFZiEVDW9,If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),Alabama,https://p.scdn.co/mp3-preview/1d3234f8407737dd5ed3e6a5d0daef63d4bc215e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.522,0.651,9,-9.817,1,0.0465,0.115,0.0,0.0585,0.818,111.01,203240,4
46,37,383Xl5QTigwj3QiA3Qc6S7,The Devil Went Down to Georgia,The Charlie Daniels Band,https://p.scdn.co/mp3-preview/dc388f31b123d91e050ff79cfe558ba617227bec?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.523,0.626,0,-9.425,1,0.0523,0.155,0.0,0.0869,0.917,134.127,214867,4
47,38,24Nt4OalWDICkEKVy81X6k,Diamond In My Pocket,Cody Johnson,https://p.scdn.co/mp3-preview/0cb5c32b89fc536c05c9035345605007e053fe5c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.546,0.838,7,-3.51,1,0.0319,0.27,1.24e-05,0.0841,0.719,151.914,196907,4
48,39,3oyByfBYegVEDwYyqx9pRd,Don't Rock the Jukebox,Alan Jackson,https://p.scdn.co/mp3-preview/4ade0b2baed55fb6d25c0e8dd1df41dbaf0d12f7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.641,0.637,7,-10.92,1,0.0262,0.0495,0.000138,0.267,0.793,147.502,171067,4
49,40,3Ozx6IrGdoQyAworJzvBDE,Sleeping on the Blacktop,Colter Wall,https://p.scdn.co/mp3-preview/1d1b8f447a7edba02a6eb9f431e754232314ebe5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.567,0.311,2,-14.464,0,0.0455,0.822,0.23,0.11,0.478,83.11,192480,4
50,40,3Ozx6IrGdoQyAworJzvBDE,Sleeping on the Blacktop,Colter Wall,https://p.scdn.co/mp3-preview/1d1b8f447a7edba02a6eb9f431e754232314ebe5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.567,0.311,2,-14.464,0,0.0455,0.822,0.23,0.11,0.478,83.11,192480,4
51,16,3Ozx6IrGdoQyAworJzvBDE,Sleeping on the Blacktop,Colter Wall,https://p.scdn.co/mp3-preview/1d1b8f447a7edba02a6eb9f431e754232314ebe5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.567,0.311,2,-14.464,0,0.0455,0.822,0.23,0.11,0.478,83.11,192480,4
52,16,3Ozx6IrGdoQyAworJzvBDE,Sleeping on the Blacktop,Colter Wall,https://p.scdn.co/mp3-preview/1d1b8f447a7edba02a6eb9f431e754232314ebe5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.567,0.311,2,-14.464,0,0.0455,0.822,0.23,0.11,0.478,83.11,192480,4
53,41,3xx0jE52PbtvwXgNaBUdch,Deeper Than the Holler,Randy Travis,https://p.scdn.co/mp3-preview/baf39ffd4b0a6d7c86c2c1872c04443d5d50e162?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.647,0.482,5,-8.591,1,0.0262,0.29,0.0,0.232,0.437,142.648,219080,4
54,42,1XcxubL4Y4U4gxLeIbb8VM,Tattoos,Tyler Childers,https://p.scdn.co/mp3-preview/9ad11b773c8726d3fa8a43b37205b9e99cb7a4e1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.333,0.457,9,-7.295,1,0.0307,0.241,0.0399,0.16,0.279,172.143,203360,4
55,42,1XcxubL4Y4U4gxLeIbb8VM,Tattoos,Tyler Childers,https://p.scdn.co/mp3-preview/9ad11b773c8726d3fa8a43b37205b9e99cb7a4e1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.333,0.457,9,-7.295,1,0.0307,0.241,0.0399,0.16,0.279,172.143,203360,4
56,3,1XcxubL4Y4U4gxLeIbb8VM,Tattoos,Tyler Childers,https://p.scdn.co/mp3-preview/9ad11b773c8726d3fa8a43b37205b9e99cb7a4e1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.333,0.457,9,-7.295,1,0.0307,0.241,0.0399,0.16,0.279,172.143,203360,4
57,3,1XcxubL4Y4U4gxLeIbb8VM,Tattoos,Tyler Childers,https://p.scdn.co/mp3-preview/9ad11b773c8726d3fa8a43b37205b9e99cb7a4e1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.333,0.457,9,-7.295,1,0.0307,0.241,0.0399,0.16,0.279,172.143,203360,4
58,43,5AihIu9yF3flkw1jFMyfwW,Human,Cody Johnson,https://p.scdn.co/mp3-preview/df81e983c090864817b48b81a8aef366a87f343c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,221520,4
59,44,0nDjzA4kns1QOWPXuOn6Xw,Where The Green Grass Grows,Tim McGraw,https://p.scdn.co/mp3-preview/c2014d2fa8d00e19a4b2e7803f9967355313cac5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.479,0.698,7,-7.914,1,0.0277,0.198,0.0,0.126,0.673,159.699,201600,4
60,45,76DhLVnoczE6umkHKR2Ec6,You In A Honky Tonk,Randall King,https://p.scdn.co/mp3-preview/2c2060dcd596f4b2943b24c2b5a387185e0483ca?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,183570,4
61,46,5jfhLCSIFUO4ndzNRh4w4G,"Burn, Burn, Burn",Zach Bryan,https://p.scdn.co/mp3-preview/5c05572ad5288561f32c48853a00ae0621e50f0a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.508,0.296,3,-10.513,1,0.0755,0.897,5e-05,0.11,0.134,82.532,268856,4
62,47,4qjmnM1aYvayCTDd0uuRKH,Troubadour,George Strait,https://p.scdn.co/mp3-preview/e7a39f72d345cff2acdd7ea858be0c34546ebef7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.568,0.621,11,-6.395,1,0.0261,0.356,0.000577,0.274,0.346,136.094,176227,4
63,48,2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,https://p.scdn.co/mp3-preview/ecf3f6c5df39c8cb6cd9502289ba4d45c51550c6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,213493,4
64,49,0OWhKvvsHptt6vnnNUSM9a,Oklahoma Smokeshow,Zach Bryan,https://p.scdn.co/mp3-preview/9d89cb76b822ac1312744356f3aa0b770dd28dc9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.544,0.573,8,-5.694,1,0.0356,0.0958,0.0,0.104,0.233,122.977,211739,4
65,50,1ipcb9qXpSHWhSUvdxJhsx,"Forever and Ever, Amen",Randy Travis,https://p.scdn.co/mp3-preview/26cebe228cdbcf73a16c819ca2116ac30a8aa89d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.677,0.724,2,-8.992,1,0.0245,0.143,0.000101,0.158,0.697,90.392,212640,4
66,51,3t5OV1asJHmOlf23T08CLv,Lady May,Tyler Childers,https://p.scdn.co/mp3-preview/e590fbae8772d6faec9db37f7f4b90bcd71cee17?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,183533,4
67,51,3t5OV1asJHmOlf23T08CLv,Lady May,Tyler Childers,https://p.scdn.co/mp3-preview/e590fbae8772d6faec9db37f7f4b90bcd71cee17?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,183533,4
68,11,3t5OV1asJHmOlf23T08CLv,Lady May,Tyler Childers,https://p.scdn.co/mp3-preview/e590fbae8772d6faec9db37f7f4b90bcd71cee17?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,183533,4
69,11,3t5OV1asJHmOlf23T08CLv,Lady May,Tyler Childers,https://p.scdn.co/mp3-preview/e590fbae8772d6faec9db37f7f4b90bcd71cee17?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,183533,4
70,52,73ZTWCuwudUVvvWipRnQnQ,Family Tradition,"Hank Williams, Jr.",https://p.scdn.co/mp3-preview/dce23e88bd80efcc5946016ea8260cd779ab2408?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.66,0.523,4,-12.068,1,0.0608,0.0238,0.0,0.142,0.794,126.342,242960,4
71,53,11OFYsUK9EVJsQ6nutH32M,Here For A Good Time,George Strait,https://p.scdn.co/mp3-preview/f8e9f0b19ebf7f42dc9a424319905d70fca79e3f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.596,0.768,6,-6.753,1,0.0369,0.0858,6.23e-06,0.116,0.532,127.93,180267,4
72,54,3q3lSbfT5BnQlIvGwahgAD,The Great Divide,Luke Combs,https://p.scdn.co/mp3-preview/209f5d89495fffe0e4fbb79dd63cd6c37bfe04b9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.671,0.686,8,-8.269,0,0.0271,0.597,2.24e-06,0.283,0.547,111.007,211990,4
73,54,3q3lSbfT5BnQlIvGwahgAD,The Great Divide,Luke Combs,https://p.scdn.co/mp3-preview/209f5d89495fffe0e4fbb79dd63cd6c37bfe04b9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.671,0.686,8,-8.269,0,0.0271,0.597,2.24e-06,0.283,0.547,111.007,211990,4
74,164,3q3lSbfT5BnQlIvGwahgAD,The Great Divide,Luke Combs,https://p.scdn.co/mp3-preview/209f5d89495fffe0e4fbb79dd63cd6c37bfe04b9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.671,0.686,8,-8.269,0,0.0271,0.597,2.24e-06,0.283,0.547,111.007,211990,4
75,164,3q3lSbfT5BnQlIvGwahgAD,The Great Divide,Luke Combs,https://p.scdn.co/mp3-preview/209f5d89495fffe0e4fbb79dd63cd6c37bfe04b9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,2.0,0.671,0.686,8,-8.269,0,0.0271,0.597,2.24e-06,0.283,0.547,111.007,211990,4
76,55,13rC4iKtfQocWIfzPOJxaT,'Til You Can't,Cody Johnson,https://p.scdn.co/mp3-preview/56cd0203132b54cf4d0ac9a20ecb35070786cced?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.505,0.814,1,-4.905,1,0.0439,0.0566,0.0,0.106,0.503,160.085,224773,4
77,56,75QTZG8XFYKb0HQIwgCzNE,Brand New Man,Brooks & Dunn,https://p.scdn.co/mp3-preview/689937390b1ea7550fcd1247b4546325d13d1313?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.641,0.762,7,-4.355,1,0.0451,0.0904,1.26e-06,0.101,0.647,127.514,179573,4
78,57,7yQMZQeiSKnvEgimeGPVhi,I Can Still Make Cheyenne,George Strait,https://p.scdn.co/mp3-preview/00d1b5a5e3ec000e4b047f9521e0515cc3d65703?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.585,0.39,3,-10.233,1,0.0266,0.68,0.000769,0.0919,0.237,109.514,256067,4
79,58,3R6c8mU0KUlUvEin4cJ2OJ,Ever Lovin' Hand,Tyler Childers,https://p.scdn.co/mp3-preview/2a7738a1e56618d0e198a3ea079df8a3d6ee7c64?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.573,0.815,2,-6.995,1,0.0393,0.18,0.0604,0.0994,0.737,96.455,278573,4
80,59,6JdbV5DDltMVCyV0twmKwj,Diggin' Up Bones,Randy Travis,https://p.scdn.co/mp3-preview/0af1d3702bdb7ef7b38a64b4708e50b1fa19f161?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.708,0.577,0,-8.229,1,0.0261,0.377,0.0,0.0718,0.836,85.667,178973,4
81,60,4G9eIyEcVwLoG7kYNFpSII,Ocean Front Property,George Strait,https://p.scdn.co/mp3-preview/565d62772b971b05c60d4954480eecf8c8e3c368?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.656,0.326,2,-15.756,1,0.0283,0.111,0.0,0.25,0.787,78.298,188533,4
82,61,2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,Tyler Childers,https://p.scdn.co/mp3-preview/58221a452344c970d80372974a264b7ae7b7964c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,224947,4
83,61,2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,Tyler Childers,https://p.scdn.co/mp3-preview/58221a452344c970d80372974a264b7ae7b7964c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,224947,4
84,13,2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,Tyler Childers,https://p.scdn.co/mp3-preview/58221a452344c970d80372974a264b7ae7b7964c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,224947,4
85,13,2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,Tyler Childers,https://p.scdn.co/mp3-preview/58221a452344c970d80372974a264b7ae7b7964c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,bluegrass,3.0,0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,224947,4
86,62,2DmBuFsXx1Pd5FHrMF8PD8,It Just Comes Natural,George Strait,https://p.scdn.co/mp3-preview/ab3a5eba944e97ea0eb825a6514a35bf5b736076?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.405,0.775,10,-2.907,1,0.0335,0.358,0.0,0.211,0.422,200.389,176427,4
87,63,77XoAnllT85lmR9WP0D8dS,Ain't Always The Cowboy,Jon Pardi,https://p.scdn.co/mp3-preview/f3281f8ec5b366251439e1306af4f8c8f38d6c81?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,3.0,0.539,0.837,9,-3.458,1,0.0385,0.0094,0.0,0.262,0.551,151.913,220881,4
88,64,6SDAyY4qCtrsTbXGklYJB4,Where I Wanna Be,Eric Church,https://p.scdn.co/mp3-preview/111462ca5945f97f6e88b16e5aa64fa940f48aaf?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.536,0.608,9,-6.385,1,0.0295,0.299,0.00143,0.128,0.681,147.957,244627,4
89,65,55UCRHfezMCFfbGy0tfjTG,Monsters,Eric Church,https://p.scdn.co/mp3-preview/cd215721e6455425a50f1a27d0501687feeb5466?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.649,0.4,6,-10.202,1,0.0455,0.513,1.18e-06,0.0774,0.393,157.895,200387,4
90,66,3BXe9ZWHc05Ejzo51NuQVG,Whole Damn Town,Turnpike Troubadours,https://p.scdn.co/mp3-preview/e8707ed55a4730b137643cc0e73be1766119d4e2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.577,0.735,1,-5.425,0,0.0288,0.000305,5.98e-06,0.339,0.324,130.055,203760,4
91,67,1SoEYJbIcBXloyZYTZ0YZf,I Don't Know a Thing About Love,Cody Johnson,https://p.scdn.co/mp3-preview/699f7052a0515b68408e688a17d271daaeb3e6e3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.571,0.48,9,-5.964,1,0.0332,0.541,2.37e-06,0.0943,0.574,147.848,222680,4
92,68,1LFlvMkcTuo2TGatsAofqd,Designated Drinker (with George Strait) - A Duet With George Strait,Alan Jackson,https://p.scdn.co/mp3-preview/f335e51db00827f63ad4501ab587841953d387e1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.719,0.639,7,-7.357,1,0.0251,0.0241,9.23e-05,0.386,0.64,125.158,230827,4
93,69,6dHvwnHL84SuSbzzzZGbVP,Me And Jack,Jon Pardi,https://p.scdn.co/mp3-preview/2fad929b3862b05c27dd5b9f07eab630b18840b8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.384,0.958,9,-3.018,1,0.0598,0.0219,3.03e-05,0.272,0.749,107.048,291619,4
94,70,6foY66mWZN0pSRjZ408c00,Whiskey Glasses,Morgan Wallen,https://p.scdn.co/mp3-preview/116439bc4def37fc64e057feb4fd1f19234934f3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,4
95,71,3EZzghqykkfOB0Z8d0kTSt,Red Dirt Road,Brooks & Dunn,https://p.scdn.co/mp3-preview/6f2e95b3193ad4982024d3840086549babde86ae?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.555,0.868,5,-3.798,1,0.0403,0.0664,0.000117,0.116,0.479,136.12,260360,4
96,72,6RFkVsPmrM4pzlDkFswwJl,God's Gonna Cut You Down,Johnny Cash,https://p.scdn.co/mp3-preview/2823cb415ce311deee5eed69c0581bed526ed4f6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.617,0.485,5,-8.227,0,0.115,0.868,3.44e-05,0.115,0.845,82.228,158573,4
97,73,3ECYvcf518GveIlB2MT64l,Whole Lotta You,Triston Marez,https://p.scdn.co/mp3-preview/f198619831fa51171bbf3692e1f09266339652ef?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.487,0.85,0,-5.414,1,0.0377,0.0774,6.55e-05,0.406,0.625,87.059,197800,4
98,74,1W6lpXe6E7GvntssrJJSLM,Man Thats Never Known You,Zach Bryan,https://p.scdn.co/mp3-preview/472b82568c776e0ccee6234ec659e21eb3374d70?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.667,0.0598,2,-14.978,1,0.049,0.906,0.0,0.101,0.234,78.672,185515,4
99,75,3BLKY8w5XTehYgLb3cFZgg,Deadman's Curve (Live),Tyler Childers,https://p.scdn.co/mp3-preview/5d5cfd93f2564afe7891fb9205d39e5b1d7b35bb?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.392,0.496,2,-9.664,1,0.203,0.731,0.0,0.908,0.604,172.243,207453,4
100,76,6ToJBkuyY9YQB5zxGAm9V1,It's Good To Be Back ('Round Here Again),Flatland Cavalry,https://p.scdn.co/mp3-preview/59534f05a30ead0aea236f5b71eac263c2a6eaaa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.58,0.685,2,-6.036,1,0.0313,0.057,0.000651,0.058,0.388,94.915,225293,4
101,77,6gMiG7sKU4ZBNiynsu2VR5,Someday (Maggie's),Zach Bryan,https://p.scdn.co/mp3-preview/454095d5003bcec41548fa034badb2907fc403b7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.4,0.363,4,-7.049,1,0.0364,0.708,0.0,0.161,0.138,109.065,265579,4
102,78,6YffUZJ2R06kyxyK6onezL,Ring of Fire,Johnny Cash,https://p.scdn.co/mp3-preview/bb61a1fc1be5eb420cec914f6f0f3c5924744c90?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,158427,4
103,79,5B7f2auRhwkl5OjC2bQ58f,Streets of Bakersfield,Dwight Yoakam,https://p.scdn.co/mp3-preview/7fd75f0a078279e19d778493f819dea738af1ccb?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.74,0.703,9,-11.87,1,0.0576,0.0399,5.69e-06,0.0378,0.816,106.878,168213,4
104,80,1S4fpfX2u0hzFD9vb6FEB6,Three Wooden Crosses,Randy Travis,https://p.scdn.co/mp3-preview/e05f737ead1718f9dbf86147a5e3d4128dead4bb?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.523,0.501,1,-9.276,1,0.0366,0.459,0.0,0.0818,0.391,158.179,201267,4
