,class,song_title,artist,id,mfcc0,mfcc1,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc2,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc3,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9
47,traditional,Tattoos,Tyler Childers,1XcxubL4Y4U4gxLeIbb8VM,-60.625587,132.23148,-13.172782,5.1080947,-8.414967,5.8327866,-8.257268,4.802411,-0.31888446,2.9657047,-6.9276104,2.9611046,-17.183006,-7.761603,0.23772001,-2.2907364,1.67398,-3.5349514,0.22166093,-7.415423,-6.6497464,-10.611377,-0.90502006,31.60348,6.6519527,4.554118,-0.97002274,-6.8385906,-10.400239,-8.259701,-2.9014587,-0.005266668,1.7512045,-2.7778287,-3.4990454,20.862946,-6.001301,14.403913,-11.47773,8.221645
48,traditional,Hardwood Floors,Charles Wesley Godwin,5M02K0TQ0zLiF69bTPGX7w,-20.66047,96.706665,-10.690506,8.317303,-12.832328,6.5711937,-10.474644,6.392397,-12.851939,6.053936,-10.29055,-0.7541544,-12.5690975,-10.733236,-0.11284538,-9.498671,3.2409034,-2.8321202,2.6478202,-5.564244,-0.13816106,-5.410459,1.9459035,43.81504,-4.233053,-2.7148876,-5.644415,-0.8160495,-1.3427336,3.410436,-2.337137,0.35408926,-1.9736661,0.18672337,-9.324909,26.982615,-12.315023,14.48353,-14.5744505,10.060636
49,traditional,Lady May,Tyler Childers,3t5OV1asJHmOlf23T08CLv,-210.91936,125.12676,-12.620727,-1.0444824,-8.759158,-6.0864396,-0.6455681,-5.391821,-13.176993,-3.0783103,-11.933581,-11.303594,-14.064689,-4.6363153,-0.2398333,-4.122349,0.83253765,-3.5526845,-2.5081902,-6.704326,-0.07545223,3.1949747,-1.297773,18.611317,-5.008558,-6.1777887,-3.374604,-1.1091278,5.7967033,2.118244,4.2492027,2.8957794,-2.532954,-2.1712809,10.338104,3.6680746,-10.009243,-9.04208,-21.84927,3.3826234
50,traditional,Oklahoma Smokeshow,Zach Bryan,0OWhKvvsHptt6vnnNUSM9a,-14.317336,110.10057,-10.754207,9.443057,-11.001872,-0.5840549,-9.573188,7.7842717,-9.743089,6.3873262,-8.608173,6.337062,-12.659133,-5.2957444,0.36462864,-4.616473,3.8132129,-5.4439797,3.2081223,-1.1323454,6.4634604,-3.4435053,-1.7549189,41.40336,-6.273245,2.1288412,0.6277611,2.0519648,-4.123344,-5.02669,-5.305968,-1.7549822,-0.822964,1.4889085,3.076694,15.982701,-10.384833,17.527493,-14.591252,16.53344
51,traditional,Just To See You Smile,Tim McGraw,2op0kDNARK2VHWHntEeH4g,-55.502045,90.9425,-14.97648,7.026113,-14.48641,5.14551,-8.710286,8.867844,-10.890739,5.438709,-6.0871844,5.1345825,-3.940334,-10.167243,1.0326608,-7.5369854,3.247155,-1.9168535,5.9947443,-5.21692,-0.738123,-3.9603744,3.6465251,45.996895,-2.021564,-0.24813484,-9.736771,-3.3576093,-0.27847582,1.3806562,-1.3178165,4.0937433,0.110603735,-3.3976288,-9.155467,19.532606,-16.75945,15.126474,-16.14334,11.243304
52,traditional,The Great Divide,Luke Combs,3q3lSbfT5BnQlIvGwahgAD,-51.387657,121.7123,-9.750396,8.491171,-8.58434,8.812244,-9.3764105,6.368096,-14.069764,5.5072503,-7.2730265,3.6682982,-2.7382855,-6.959152,2.1884985,-7.4942555,0.5976121,-5.146061,-0.07380832,-6.2050796,5.673395,1.1874679,3.0688515,31.165794,-4.349694,-2.7991712,-3.128128,1.6101345,-0.07845484,0.5275172,-2.0847995,-2.0678205,-1.9972332,-2.4268708,-2.7239637,11.6866455,-10.434769,11.017737,-16.158152,10.678556
53,traditional,Human,Cody Johnson,5AihIu9yF3flkw1jFMyfwW,-45.80268,121.461334,-12.510091,9.697705,-6.3631997,7.1545734,-4.9289365,10.254006,-8.772492,6.022895,-7.059551,2.148435,-11.313245,-10.004065,2.0307658,-6.0742016,3.1768546,-4.4383497,-0.14228788,-5.5452967,-2.1045704,-2.419308,1.8487723,36.09845,-1.1659545,-4.9205494,-7.651135,-1.9441984,-0.29381406,1.1550367,-2.2938397,-4.294827,-4.4105945,-2.4977732,11.739425,17.163328,-4.3258576,11.05074,-5.50417,11.962106
54,traditional,Baby Do,Randall King,1SfmBUgRfSDAl7pbfY6ks0,-19.641964,90.87326,-14.628369,8.439551,-9.675282,9.420738,-5.2438316,8.551119,-7.206936,8.298113,-4.466236,0.22587392,-22.205431,-10.190566,3.1978772,-3.3959527,6.4406004,-2.8731081,3.8502817,-5.7297482,1.8016212,-2.4131763,1.3416961,40.45792,-6.5220823,-4.6011915,-1.868631,4.9135704,4.129487,3.84988,-0.54296,-2.7749903,-5.584412,-4.3475842,-4.0844116,20.45322,-9.215654,19.502134,-3.4810977,14.007632
55,traditional,Ain't Always The Cowboy,Jon Pardi,77XoAnllT85lmR9WP0D8dS,16.26349,81.63368,-9.12201,15.082604,-11.343991,10.089523,-7.5222707,6.687297,-5.007806,7.548317,-5.9351797,3.0356576,-25.116556,-4.865862,2.3777876,-6.74649,3.25474,-4.1210213,5.3704515,-1.6305138,1.2597946,-3.810664,-0.90405965,37.646393,-0.9042612,3.2895274,-1.7602354,-0.17822649,-6.2212753,-2.3756828,-2.1251464,0.068256155,-0.9976924,0.8845599,-10.163146,23.949627,-14.935438,16.970165,-8.858137,17.660511
56,traditional,Where The Green Grass Grows,Tim McGraw,0nDjzA4kns1QOWPXuOn6Xw,-33.108013,68.315605,-18.90701,5.225738,-15.112899,6.8829155,-8.931657,10.975934,-11.585745,6.7986436,-9.633603,2.4986925,-11.951936,-10.236959,5.3997216,-7.1633224,8.981029,-0.42124832,3.968405,-6.9574924,0.41907132,-3.8652034,3.824645,42.676407,-4.983091,-2.1695974,-6.3346243,1.8059217,-0.04113505,1.466455,-3.5921185,-0.24666806,-4.1752167,-2.7622862,-9.460746,20.911776,-18.105501,17.090546,-17.09086,8.058172
57,traditional,Family Tradition,"Hank Williams, Jr.",73ZTWCuwudUVvvWipRnQnQ,-109.61012,86.26697,-13.19864,11.430861,-5.3709173,5.252907,-7.4295106,6.4352818,-14.860811,2.5626123,-12.63899,-3.090531,-18.168282,-10.597858,3.045052,-6.723152,0.39127198,-7.0743585,-0.34363386,-4.5647206,3.6517284,-1.3819666,1.1727823,36.371914,-5.1077743,-1.0900267,-2.957528,-0.31020817,-5.2249327,-2.2641206,-3.5297194,-2.3589401,-5.298524,-2.2753296,-2.5675073,14.167471,-10.793563,14.470537,-14.392568,12.197646
58,traditional,Straight Tequila Night,John Anderson,5SpoN8sCoc05RfVde4raGN,-122.67973,91.03193,-9.655245,7.75361,-13.535534,5.959714,-14.571772,8.568897,-9.386363,2.8295107,-11.763622,1.0212939,-14.246115,-8.660534,5.9539623,-9.174587,-0.5813749,-9.206869,2.9137998,-7.6968727,3.2540307,-5.6300383,0.1209764,29.41922,-0.9650709,7.8241525,-2.7935276,-3.5738816,-2.7210042,-4.61466,-3.0372586,1.5012718,-2.0021982,2.4949691,-6.5598793,13.782783,-18.725456,24.488102,-14.936998,9.779273
59,traditional,You In A Honky Tonk,Randall King,76DhLVnoczE6umkHKR2Ec6,-44.151684,102.84432,-13.211555,9.147537,-13.965849,4.925583,-11.985109,6.7772403,-10.132746,8.141089,-9.879247,-2.5042655,-12.301003,-10.488875,3.3785522,-7.4363723,0.98642796,-8.1943445,0.888618,-3.49049,0.18875287,-5.4542246,-1.6234308,33.512825,2.908245,2.7527947,-4.4144936,-3.7435381,-3.2307491,-4.607015,-3.3470213,-0.08281353,1.3927145,-0.5709428,-1.2152089,14.407589,-9.632294,9.278783,-12.2096405,7.6769557
60,traditional,Diamond In My Pocket,Cody Johnson,24Nt4OalWDICkEKVy81X6k,6.4280534,115.690285,-12.863403,10.366475,-8.5716915,8.094789,-8.117131,8.871448,-8.467391,9.053022,-4.484681,7.6290665,-21.211847,-8.289412,4.3175273,-5.724224,7.564467,-3.0508084,3.5590956,-7.051113,-0.6197451,-4.5053234,0.65138704,33.2519,-3.0920603,-0.8602271,-2.8812091,1.852807,3.0495663,1.6167128,-0.82967055,-1.6790248,-2.4229422,-2.7905867,-4.084778,13.4004135,-9.375313,11.746826,-9.456642,11.5571575
61,traditional,Fishin' in the Dark,Nitty Gritty Dirt Band,7lJbTVbDEMa3w7NFamrwdq,-34.11377,83.539246,-12.807663,12.438865,-9.887231,6.806292,-7.796398,7.012056,-7.599611,8.05855,-10.655475,2.13878,-12.280397,-8.383179,0.9118403,-6.9161606,3.1224422,-5.4230494,1.6060485,-6.865127,-1.9400797,-7.103397,-0.27181846,42.280174,-1.4734304,-1.8309863,-3.4789007,-0.93957216,-0.4717853,-0.25171366,0.33253533,0.11485309,-1.0565858,-1.7510877,-11.16118,19.319885,-12.799188,10.026006,-19.840124,13.056049
62,traditional,Deeper Than the Holler,Randy Travis,3xx0jE52PbtvwXgNaBUdch,-74.6853,111.79714,-8.834615,6.6474223,-9.846643,3.92114,-10.720114,9.357859,-10.988666,1.1785399,-6.76378,4.0256095,-10.778104,-9.051634,-1.182996,-5.087685,-4.302084,-6.859999,-1.2149997,-7.971837,-5.1236253,-6.8460946,-5.775419,40.627407,-4.2216864,1.385153,-2.7136009,-1.312558,-5.2400384,0.2986411,-3.4588816,0.50551605,2.097272,2.1020103,0.72501695,18.455175,-13.62092,21.604914,-19.728315,8.17332
63,traditional,Diggin' Up Bones,Randy Travis,6JdbV5DDltMVCyV0twmKwj,-80.93674,126.333885,-7.578288,10.86181,-9.571018,4.923101,-8.19602,4.5000653,-11.072206,4.11502,-10.551758,1.4637856,-18.718933,-6.2562885,0.22889939,-7.431474,-0.7918025,-7.693376,4.047663,-2.8318956,0.3888047,-5.301241,-8.4173975,30.436792,-8.476338,-4.7878246,-1.7258646,-0.24773382,-1.1465524,-0.4260877,-2.1230638,-3.0215123,-4.4100466,-2.08514,-2.0519469,15.881663,-11.792771,14.016731,-11.126265,5.239895
64,traditional,"Forever and Ever, Amen",Randy Travis,1ipcb9qXpSHWhSUvdxJhsx,-77.884735,122.65119,-6.4456973,5.0898304,-6.920901,3.2774742,-9.202109,5.175556,-7.8338046,3.2074244,-4.932465,0.73334837,-24.922653,-9.686556,-1.8310392,-2.8327165,0.46137428,-6.348412,-1.325859,-8.387018,-3.9436777,-3.6822426,0.9985956,33.33339,-1.8384224,-3.1351078,-3.841642,-1.1480556,0.2461518,1.4234526,-1.01859,-0.798967,-0.4846872,-2.5543535,-0.43492877,17.695555,-15.83657,15.089392,-12.516122,6.6180944
65,traditional,Seminole Wind,John Anderson,0D2jPX7b8uuHfiwGms76mY,-74.430664,103.89151,-8.86481,8.121613,-12.7180805,8.445012,-9.956632,8.304996,-11.03234,8.424022,-9.843743,3.720827,-7.2871366,-6.99447,2.6712475,-8.379585,-0.36683124,-7.519317,-2.530319,-6.681939,1.3128188,-0.20671101,4.849499,33.431232,-0.20191753,3.1799142,-2.7042334,-1.6898972,0.15217662,-0.1423823,-4.276377,-2.1188323,-3.820994,0.73818177,-7.7330933,15.475392,-12.579414,21.779106,-11.237359,7.291005
66,traditional,Give It All We Got Tonight,George Strait,19PJ75UGKjpBo0muDNyxPW,-31.158936,99.17235,-15.640368,10.1140175,-11.29086,6.0877604,-10.077634,7.5689874,-12.318281,5.969791,-4.4727936,2.513825,-4.7809753,-11.794394,3.2686,-8.407993,0.5360591,-5.749959,2.8058321,-6.8411856,2.5473633,-4.0724363,3.554495,39.04449,-2.6258545,-1.4854133,-3.688711,1.4225603,-2.2590647,0.39712998,-3.5144174,-0.5068818,-3.2583294,0.22931191,-4.62572,20.477076,-11.261313,15.195442,-13.468487,13.458202
67,traditional,If Whiskey Could Talk,Tyler Childers,4KQG6sx2qcwCAkEphU8sUk,-186.3356,123.780426,-22.666632,-5.3675656,-15.064991,-11.519857,-8.326196,-4.6470127,-8.342344,-4.716805,-14.672237,-7.1179185,-13.419057,-8.470374,-9.6746855,-8.387697,-5.291627,-6.950954,-4.6802654,-7.0932603,-2.8761542,-3.514292,-4.265817,29.085194,-3.071388,-5.5167446,-5.5269012,-0.97809017,4.8006525,3.9667182,-2.015981,-6.384974,-7.6554337,-6.726073,-10.645832,8.835131,-7.646971,2.253904,-15.938676,0.81769896
68,traditional,Make A Little,Midland,7nDLdzyh2IDjL77JBmZTiQ,-5.5720196,98.67696,-9.933173,11.713754,-7.108649,7.144043,-8.408008,10.440992,-9.731848,7.1648893,-6.878176,3.4511771,-16.620146,-7.6533012,4.3907986,-5.1603045,3.2510998,-4.8219323,0.9877154,-5.75578,3.637802,-2.2643526,1.314068,45.605225,-2.7518978,-0.1949433,-3.2070305,-1.3684372,-2.2438242,-0.8808989,-4.462743,-1.1927383,-2.6438065,-0.24600598,-8.217086,20.376133,-12.827156,15.775022,-13.906976,11.756342
69,traditional,Night Shift,Jon Pardi,0bPnT6i9H1p8Vd85GS6Z7I,21.065126,88.21689,-11.963361,17.062557,-9.901685,11.988573,-12.199929,7.304982,-11.234792,6.107739,-6.8510585,2.5435424,-21.591595,-5.255511,2.6620066,-4.6359873,5.470713,-3.2753808,4.4577646,-5.669826,-0.645429,-5.1319766,4.0124884,35.215637,0.89840436,1.0585806,-6.86408,-1.9640461,-2.0710309,2.0766308,-2.8119721,-1.7353404,-2.1002057,-0.95325994,-11.54013,18.913551,-14.890202,16.298023,-6.8605013,11.547568
70,traditional,Temporary Town,Charles Wesley Godwin,7CJRKPk86dqF4q4UEUkYrl,-84.89895,130.65761,-7.868792,8.010995,-12.308247,4.3880363,-7.134887,4.7642097,-11.02253,3.9468272,-5.1354623,2.6034994,9.318335,-5.529586,1.3009176,-5.700618,0.41467834,-1.3767093,1.2639319,-2.3245547,0.42353094,-1.7650855,4.6886263,33.515675,0.79059637,0.1662106,-6.6293206,-2.4134798,-0.8680811,1.6753126,4.588663,4.4524236,0.05996345,-1.7323451,1.8098083,24.993893,-7.1450424,11.654246,-2.0496252,9.248067
71,traditional,That Ain't My Truck,Rhett Akins,7riuy1t0Kt3SRgMtFxX0FR,-41.65664,97.54822,-16.448107,8.092306,-11.3364,4.1029024,-12.749395,8.159405,-12.275266,6.2110553,-8.617455,6.4449067,-25.558031,-10.237042,2.0603428,-8.457195,7.284512,-4.8047643,3.0391774,-7.0939736,1.5020328,-5.527946,3.071586,36.91094,-6.987829,-2.6374426,-4.4386144,2.9329076,2.2666848,2.5222747,-2.0995305,-2.3025548,-4.8242145,-2.803782,-0.84544593,13.931426,-15.960477,13.877798,-12.69228,8.378172
72,traditional,Record High,Randall King,063e0QRQ1rcVWDuxItD8F7,15.419562,97.192024,-14.1110935,10.50024,-9.078805,8.791617,-9.459686,9.153669,-10.049461,8.553571,-6.300355,0.2022971,-21.573126,-11.027762,5.453183,-5.5108304,4.0595846,-4.560583,4.9885035,-3.0547154,2.3714333,-4.225287,1.617896,38.90897,-0.5804691,0.88834065,-4.00817,-0.60360396,-0.5503172,1.6569072,-2.2635667,-1.7887421,-3.1351967,-1.6625108,-3.4934993,16.486435,-5.196518,18.414894,-9.46868,13.778246
73,traditional,Oklahoma Stars,Turnpike Troubadours,2tOOSmAWGNPMCUSFquZUtO,-10.24093,110.74949,-12.23028,11.160566,-8.550305,7.9824076,-5.7210193,10.853057,-8.166465,6.5236635,-8.875599,1.1266196,-26.187117,-13.010799,0.2199273,-6.896191,5.6639576,-0.036713555,5.388138,-7.149404,-2.5734818,-5.64587,0.5680253,36.264465,-3.1893654,-3.3609834,-6.472615,-1.8565606,-1.1680204,2.126739,-4.606119,-6.3700943,-5.496401,-2.7534704,-3.7247922,19.337864,-8.1439705,10.921215,-13.441915,8.4454365
74,traditional,Forgot About You,Triston Marez,1ezlX4PgUb9snszpVblLML,-38.085426,111.17287,-10.60167,8.014556,-9.609563,8.869795,-4.8507266,10.007973,-8.254121,2.3287992,-8.349887,0.09727218,-11.917891,-10.736449,1.4609673,-6.7303643,1.6102756,-2.9504793,-0.471505,-6.272276,-0.1077082,-4.144387,-2.9745183,44.921444,-3.2330575,1.9466723,1.0124725,0.60029155,-3.1748827,-2.5523942,-4.928201,-1.9952865,-1.5223676,-1.5383581,-1.364678,22.982618,-6.669881,15.157082,-8.989658,10.430171
75,traditional,Good Lord Lorrie,Turnpike Troubadours,0pghPocTwFg6ckBUs52SQ8,-33.760677,97.29504,-15.023272,11.851102,-10.143264,8.48153,-8.414423,6.000061,-12.627942,6.0383143,-10.2293,-0.64325196,-18.825926,-8.504906,0.76083773,-10.275129,2.2021434,-5.837028,2.8623066,-1.9686828,3.4026175,-3.0921721,1.170073,35.986168,-7.3521943,-5.3069777,-6.3249307,1.396439,-1.3915695,1.805032,-3.3716893,-2.5391366,-5.3010225,-0.8745925,-3.148052,19.363403,-14.18207,10.264056,-13.27071,13.031655
76,traditional,Old Hat,Jon Pardi,2BNTOqv1zDZbItHIiuUKWf,8.480453,94.3173,-10.110963,18.060513,-10.587772,11.147239,-8.901692,8.803086,-9.894504,8.314257,-3.0322068,3.2824376,-16.586618,-5.090484,4.9034653,-2.4400048,4.3859334,-6.0954423,-0.27032405,-2.733626,1.0766859,-4.789202,1.9195137,41.55764,-0.2604166,2.355349,-3.7188282,-1.1805037,-1.7141489,2.342559,-2.0456703,0.005080232,-1.9666628,0.07705365,-9.83495,15.105345,-12.203695,11.942046,-5.8039756,12.252999
77,traditional,A Thousand Miles from Nowhere,Dwight Yoakam,2rjeRpzY5eKn2zZMwAfuod,-34.636192,107.1887,-5.814634,9.783186,-9.584577,9.869086,-8.833924,5.8752546,-6.7953534,6.614839,-8.45544,6.737954,-19.811584,-6.155649,-1.072831,-8.174558,1.124905,-5.795559,1.7628695,-1.9706918,3.8641143,2.989463,0.6754997,42.339886,-5.125331,-1.3795657,-1.737868,1.2933526,-1.9545369,1.0975376,-3.9269128,0.48746923,-0.32871184,4.5878444,-2.6402144,12.318369,-7.5888944,22.291693,-14.514577,18.839714
78,traditional,Tied One On,Jon Pardi,5IprLrzGkKjvuheyDmKLq2,25.449558,95.55967,-10.461278,16.751581,-9.69473,7.462529,-9.200185,9.033787,-12.783781,5.9214554,-2.7996058,4.6937146,-25.882124,-8.137515,2.6329458,-4.380318,4.7149405,-7.215169,1.1046289,-2.2573152,2.1546938,-3.4182808,2.5639682,34.934006,-1.5260739,0.6602555,-4.3387356,-1.8756529,-1.1620631,0.83371603,-1.9623948,-0.61540234,-1.7393047,0.0728088,-12.626318,18.809034,-11.391352,16.339653,-7.3497643,11.265344
79,traditional,Desperately,George Strait,1hQhVRvc0E4ip1tall6Ey7,-55.485256,111.05205,-15.74865,11.30458,-10.674097,2.5899308,-6.8599224,7.2023473,-11.408518,6.779259,-7.5615067,2.4286547,-8.235748,-8.986913,5.3285184,-7.644133,-0.005052395,-7.9413276,2.5033054,-3.8395772,5.038837,-5.9734607,-3.0235534,43.02756,-1.8588886,3.6714268,-1.4996645,0.29739478,-4.7819815,-4.3143897,-5.960264,-1.0918256,-3.4762795,-0.70286435,0.5772451,9.741973,-8.873103,12.773853,-16.161676,11.55699
80,traditional,Beautiful Crazy,Luke Combs,2rxQMGVafnNaRaXlRMWPde,-79.52762,110.75453,-13.170219,7.5518665,-6.2213745,5.8480196,-9.358096,5.9888043,-10.799532,0.050303172,-6.3817725,1.978687,-16.351515,-7.378134,0.34923354,-4.377598,0.59108317,-3.4735243,4.578022,-3.3042324,8.553797,4.8866267,0.78412074,42.548035,-7.36227,-6.4676948,-4.654722,0.3262194,-1.0420308,1.4965613,-3.482228,-3.1940434,-2.330391,0.7710299,2.071938,5.7203016,-9.345775,11.600213,-15.939553,3.0547504
81,traditional,Dixieland Delight,Alabama,0bM1z18RQpr61UuI1LemIK,-121.902504,82.17496,-12.143902,9.607646,-13.581328,6.197159,-7.145708,7.477775,-14.183129,2.2603545,-12.534914,5.321099,-18.752445,-9.01081,1.9997488,-7.606763,0.061851267,-5.225629,1.9492781,-10.917034,-2.6807516,-6.507309,-0.6330825,35.419697,-4.723965,2.7640522,-3.4543412,-6.383514,-4.652956,-0.16451648,-4.186315,-0.047555976,-0.55154276,-1.9494574,-7.8306646,18.100086,-14.533575,14.377573,-16.326202,12.361401
82,traditional,Johnny Boy's Bones,Colter Wall,05j6LjbEdFWbASJUn9yOBX,-38.03293,108.861404,-12.002961,7.640173,-11.194617,1.979199,-8.725751,7.7502947,-10.551067,6.6974363,-2.1882846,2.987865,-15.975519,-0.48524538,-0.70113134,-8.953185,-2.063667,-7.801786,3.3138952,-5.9230366,-1.2448123,-5.6275864,1.9519256,36.34205,-2.8808875,1.0714817,-6.7597938,-0.21373935,-3.7575903,-1.1763988,-0.2010676,-1.1761913,0.8153813,-1.1143647,-7.9143286,27.982283,-9.531539,13.35727,-12.646596,9.052223
83,traditional,Big City,Merle Haggard,7MYCBhcWtRSJ7YXTfIHlI8,-194.15001,136.03746,-8.055966,-1.1255404,-7.0518055,1.8388029,-11.306433,2.4981127,-5.488196,-2.6834788,-7.826359,0.5759018,-37.18083,-7.293334,3.915887,-5.174108,-2.683516,-6.6137924,-0.76590437,-5.102627,-1.1494877,-1.4393103,-2.6807957,33.43955,-8.120351,-1.3057755,-1.335579,-1.4459581,-4.800156,-3.8143306,-3.4587207,-3.862209,-3.0791306,-0.10899141,13.85879,2.790013,-11.466197,16.574434,-13.485565,4.11694
84,traditional,Long White Line,Sturgill Simpson,40Xg69oisdpuP4C7xl3RkK,-68.48637,114.16181,-7.886114,10.097359,-2.4922974,9.229753,-9.997681,3.2986407,-7.615747,-0.010695324,-11.842369,0.10679077,-30.927868,-5.301548,-1.6943294,-8.559286,-4.6153064,-7.471638,-1.609807,-4.8954678,-2.995251,-0.30792972,-2.4660037,30.483496,-2.0657918,-0.9803497,-5.5392838,-5.7715,-5.2517457,-1.4916548,-1.4775426,1.6284925,-0.44607672,-4.4041505,-2.0701563,16.616253,-14.444403,11.167749,-4.4942436,15.503026
85,traditional,"No, Pedal Steel",Muscadine Bloodline,0ijVRmoMHk1uNhM6YHvdhe,-114.65393,131.2849,-15.064895,2.197954,-9.159274,-1.4528184,-8.484497,4.902946,-16.527725,0.56571287,-3.9750104,-0.9947742,-22.969084,-12.503571,0.848136,-15.979531,1.9428908,-6.7995505,0.22809741,-1.5340905,0.3735953,-2.3719788,-1.3765218,34.159668,-2.2640896,-2.375527,1.5969974,-0.8318488,-0.86036366,-3.8747287,-4.1967306,-2.190967,-1.9187729,-4.0397754,10.809054,-6.2748,1.4587941,4.410204,-14.225397,12.655694
86,traditional,Corinthians (Proctor's),Zach Bryan,5VlCTpGdjw80KMurUUhT4Y,-68.76357,97.09025,-12.50991,1.6425998,-6.9159765,2.279169,-7.2555118,3.5723495,-14.597259,0.7597338,-13.298621,-1.5562457,-11.913034,-12.323661,-0.05925009,-9.126945,-2.1068466,-3.129712,-0.2502255,-7.527752,-1.5737425,-4.485866,-0.11814321,38.430935,-7.266118,-7.351105,-4.545897,-0.44750494,2.1030588,0.5462756,-2.9898713,-3.0222847,-5.285916,-4.211997,4.053672,18.3447,-6.940994,13.035283,-10.863981,13.052349
87,traditional,Here In the Real World,Alan Jackson,7rGkpH9orrg8clCCbbX0JA,-97.280876,116.51089,-6.983264,8.552535,-6.1282496,5.164988,-8.256704,8.45801,-7.1051307,5.276387,-10.145499,-1.6102157,-17.165058,-6.983291,3.0454288,-3.3286147,-0.33300143,-6.4074025,-3.1516755,-8.273703,1.148296,-2.3595414,3.1636033,29.493149,-4.549939,-4.989946,-1.0264143,1.0299969,1.0648738,-0.74910855,-4.199863,-3.4644635,-4.9001884,-4.5404916,6.8168077,13.606564,-9.89263,14.652052,-9.837125,14.931245
88,traditional,She's Everything,Brad Paisley,3dAgQFdruU8ufWc5GE05xC,-53.600933,124.59873,-16.26951,8.028773,-6.6740346,5.965151,-7.663595,6.842335,-10.486584,6.0869784,-5.2779937,3.4438665,-6.21684,-7.4121976,2.6624324,-8.397508,1.5647728,-1.0559205,0.9572722,-2.607314,3.2601368,-3.1836267,-4.7581496,42.095825,-8.622846,1.3882226,-0.1898712,-1.6204162,-2.3334754,-3.4594765,-3.796058,-1.934209,-1.4586672,-1.138152,1.3245847,6.4879923,-18.009775,15.405165,-12.756676,7.0704055
89,traditional,Cowboy Hat,Jon Pardi,4HdxI4yrlmN2C9GaMD9mxL,25.785162,101.76063,-11.299723,14.049112,-8.980006,11.865993,-12.0321455,7.8184237,-10.552854,6.4174623,-4.2145634,2.278428,-26.652044,-4.181061,4.957805,-1.6446078,3.735186,-1.8483638,4.6867027,-5.1927524,1.9239553,-5.451139,1.5045793,34.016636,2.3662295,5.257295,-6.454214,-3.2238536,-3.9832602,-0.74663126,-0.14247599,1.0244231,-1.8718187,-2.2066147,-13.675255,24.52906,-17.581371,16.501017,-7.413838,8.106935
90,traditional,Rollin' On,Jesse Daniel,0HVNChZ47EoD5xKmXJmkOX,-11.545332,111.40185,-11.651791,13.314036,-11.500678,9.77415,-9.86349,7.6957555,-10.778403,9.794792,-3.7784727,2.2946668,-28.46137,-4.604084,5.496263,-2.7970848,5.136422,-4.309733,2.700897,-6.7964373,1.3621877,-0.47236446,6.245305,37.6952,-3.93729,-1.9264343,-5.0162706,0.56051254,-1.1034598,-1.1932051,-4.4736457,-2.1338007,-1.5749873,-2.4863758,-2.7200181,9.691649,-15.401318,9.141017,-14.483408,12.263188
91,traditional,She's Alright,Zach Bryan,3dVLKe2i0nZmtOBBWBw9j4,-84.35934,120.65398,-11.750427,9.359715,-2.8946326,1.3084327,-4.9885216,2.9774256,-10.451495,4.306184,-9.705246,0.3202496,-2.230539,-8.695715,3.8804753,-9.650644,-3.0052886,-8.873434,-1.1887077,-1.1132838,1.3590506,-1.6754544,-1.642915,36.56076,-4.8109694,-1.0183613,-0.5489873,0.15331559,-1.5625764,-0.7464448,-4.7436266,-2.7053556,-3.5181987,-1.665694,10.8946295,20.474491,0.17639443,9.020116,-10.180061,13.45607
92,traditional,All My Ex's Live In Texas,George Strait,7k1Xm1wy00hCKJDYJL5p1n,-176.0936,106.78239,-12.006805,5.1345625,-6.407222,4.8209624,-8.836105,5.7508993,-10.70193,5.0959487,-7.978171,1.253924,-15.513023,-10.724732,0.99223363,-7.0900197,3.2104716,-3.8732698,1.7475102,-4.9365587,0.51535136,-4.545236,-3.4281995,37.984837,-2.210216,2.680333,-1.8568941,-0.7797805,-4.3204985,-3.5312023,-4.3379407,-2.79683,-0.6693139,-1.1043948,1.8103294,12.959315,-7.67912,14.555876,-11.852535,13.337911
